-----------Linux---------lenovo------OTP26----------------
report_erl_4000;1984814.5156099305;3.9600146700031473
report_erl_10000;2406888.0605725995;10.17457229700085
report_erl_4000;1737435.3926021927;3.8055391010020685
----------------------------------------------------------
report_erl_4000;1260848.8926067806;3.9932610290015873
report_erl_4000;1700257.2039483234;3.8462583670007007
report_erl_10000;5025781.660091435;9.985965353997017
report_erl_10000;2451239.110279259;10.29367985600038
report_erl_10000;4598140.761843841;9.789051465999364
report_erl_10000;3299742.9169570673;9.482678867996583
-----------Linux---------lenovo------OTP23----------------
report_erl_10000;3457336.9126375476;9.561626711998542
report_erl_10000;3244319.0282216794;9.470340249998117
report_erl_4000;1293924.7391480843;3.7438472169997112
report_erl_4000;1352957.6368269569;3.7459995889985294
------------------26---------------------------------------
report_erl_4000;1758201.9808993407;3.8139454450000017
report_erl_10000;4210433.784798415;9.312028305999888
------------------23---------------------------------------
report_erl_10000;4343739.972131698;9.70515526600002
report_erl_4000;1753945.236319405;3.8656357739999976
